model_id,display_name,provider,curve_profile,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_score,score_lower,score_upper
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,17,0.7879311956428947,0.2003815463614109,0.011098849177137493,0.0005884088185569393,92.3905063697759,84.3905063697759,100.0
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,18,0.7662936430859598,0.22048353516173502,0.012556119443061559,0.00066670230924359,92.0330751828793,84.0330751828793,100.0
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,19,0.7431680086124812,0.2418749047943688,0.014201680960420463,0.0007554056327295283,91.64739694438403,83.64739694438403,99.64739694438403
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,91.23304229699343,83.23304229699343,99.23304229699342
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,21,0.6926419831347362,0.28823398011437484,0.018154284783106312,0.0009697519677825852,90.78986732650381,82.78986732650381,98.7898673265038
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,22,0.6654105587468141,0.31297410849053825,0.020516601689723,0.001098731072924643,90.3180234218916,82.3180234218916,98.31802342189158
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,23,0.6370307944803832,0.33854611546550956,0.023178246752018822,0.0012448433020883745,89.81795040394826,81.81795040394826,97.81795040394825
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,24,0.6076631698328918,0.3647515479403183,0.026174923730171957,0.001410358496618023,89.29035036806233,81.29035036806233,97.29035036806233
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,25,0.5774953651858119,0.39136080427940967,0.029545985040761114,0.0015978454940173438,88.7361410029677,80.73614100296771,96.7361410029677
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026483,88.15638886754523,80.15638886754523,96.15638886754523
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,27,0.5156199157230157,0.4447412451760143,0.037588095561052644,0.002050743539917378,87.55222507026097,79.55222507026099,95.55222507026097
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,28,0.4843800842769844,0.47093904545036536,0.04235770775001892,0.0023231625226312826,86.92474777056903,78.92474777056904,94.92474777056903
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.0026316739748845795,86.27491764634595,78.27491764634595,94.27491764634594
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,30,0.4225046348141883,0.5208429398778379,0.05367139257811891,0.0029810327298548972,85.60345370077098,77.60345370077098,93.60345370077098
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395004,84.91073733778993,76.91073733778994,92.91073733778993
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.003824483644637211,84.19673244363257,76.19673244363257,92.19673244363257
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,83.4609283164588,75.4609283164588,91.4609283164588
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,82.70231083267646,74.70231083267646,90.70231083267646
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,81.91936543498115,73.91936543498116,89.91936543498115
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,36,0.2568319913875189,0.6303726023295879,0.1065055041460007,0.006289902136892483,81.11011359318141,73.11011359318141,89.11011359318141
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,80.27218250670549,72.27218250670549,88.27218250670549
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,79.40290609970785,71.40290609970785,87.40290609970785
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,78.49945383840455,70.49945383840455,86.49945383840453
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,40,0.1732882059293266,0.6534235881413468,0.1629600534100214,0.010328152519305191,77.5589825416737,69.5589825416737,85.55898254167369
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694433,76.57880509097187,68.57880509097187,84.57880509097187
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.01322282175230515,75.55656871087557,67.55656871087558,83.55656871087557
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,43,0.12592276483513243,0.6403708782508274,0.2187492703208902,0.01495708659314999,74.49043426990364,66.49043426990364,82.49043426990363
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,73.37924690278848,65.37924690278848,81.37924690278847
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,72.22268733106125,64.22268733106125,80.22268733106125
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,71.02139279130888,63.0213927913089,79.02139279130888
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,47,0.08035746882220707,0.5850530899246071,0.31016635119907865,0.024423090054107196,69.77703674876999,61.77703674876999,77.77703674876997
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,48,0.07159119944455239,0.5654395950358309,0.33538392329282674,0.02758528222678998,68.4923578443902,60.49235784439021,76.4923578443902
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,49,0.06371499425196536,0.5439481755809263,0.36119299963232976,0.03114383053477846,67.17113097495377,59.171130974953776,75.17113097495377
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,65.8180770548891,57.8180770548891,73.8180770548891
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.03963883910097002,64.43871265419548,56.43871265419549,72.43871265419548
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,52,0.04468087027265022,0.4709390454503654,0.43969921400433415,0.044680870272650205,63.039145918943554,55.039145918943554,71.03914591894355
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.050330632597476894,61.62583034097706,53.62583034097707,69.62583034097706
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.056652425307973854,60.205292345151854,52.205292345151854,68.20529234515185
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,58.78385164669844,50.783851646698444,66.78385164669844
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,57.36735442722956,49.36735442722956,65.36735442722956
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.08035746882220701,55.96093840819258,47.96093840819258,63.96093840819258
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,54.56884602027059,46.56884602027059,62.568846020270584
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,53.19429752433664,45.19429752433664,61.19429752433664
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289318,51.8394307693067,43.8394307693067,59.8394307693067
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,50.50530895724344,42.50530895724344,58.50530895724344
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,49.19199292183543,41.19199292183543,57.191992921835435
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,47.898670425965044,39.898670425965044,55.898670425965044
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.1732882059293266,46.623832040210885,38.62383204021088,54.623832040210885
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,45.36548126854916,37.36548126854916,53.36548126854916
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,44.12136559248376,36.12136559248376,52.12136559248376
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,67,0.00712142874573507,0.13321482074434798,0.6259573935958765,0.23370635691404038,42.8892148040661,34.8892148040661,50.8892148040661
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,41.66697320439995,33.66697320439995,49.66697320439996
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,69,0.005554924703691011,0.1072404815792023,0.605798986287963,0.28140560742914367,40.45301284470009,32.45301284470009,48.4530128447001
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,39.24631596761598,31.246315967615974,47.24631596761598
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.33458944125318585,38.046616239777606,30.046616239777602,46.046616239777606
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.3629692055196167,36.85449036841474,28.854490368414737,44.85449036841474
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,73,0.0033766123817393634,0.06821458706281303,0.5360719703883394,0.39233683016710824,35.671394361518985,27.671394361518985,43.67139436151899
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,34.49964203039894,26.499642030398935,42.49964203039894
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,33.34232721226326,25.342327212263253,41.34232721226326
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,76,0.002323162522631206,0.048007470074845626,0.4652892831255388,0.48438008427698437,32.20319531362218,24.203195313622178,40.20319531362218
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,31.08647371082029,23.086473710820286,39.08647371082029
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,29.996673792866158,21.996673792866154,37.99667379286616
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,28.93837952888169,20.93837952888169,36.93837952888169
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,27.91603806306975,19.916038063069745,35.91603806306975
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,26.933766880068653,18.933766880068653,34.93376688006865
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,25.995189690550585,17.995189690550582,33.99518969055059
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,25.10330973145118,17.103309731451176,33.10330973145118
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,24.260425171259417,16.260425171259417,32.26042517125941
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,23.46808730933814,15.468087309338141,31.468087309338145
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,22.72709874357092,14.72709874357092,30.72709874357092
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,22.037545994556133,14.037545994556133,30.03754599455613
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,21.398859382294887,13.398859382294887,29.39885938229489
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,20.809892248750366,12.809892248750366,28.80989224875037
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,20.269011771397015,12.269011771397013,28.26901177139701
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,19.774194405101213,11.774194405101214,27.774194405101216
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,19.323120182805567,11.323120182805567,27.323120182805567
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,18.91326147617726,10.913261476177261,26.913261476177265
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,18.54196318500063,10.541963185000629,26.54196318500063
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,18.206512561913303,10.206512561913303,26.206512561913303
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,17.904197913437546,9.904197913437548,25.90419791343755
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,17.632356220133016,9.632356220133016,25.63235622013302
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,17.38841029199047,9.388410291990471,25.38841029199047
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,17.169896444742825,9.169896444742824,25.16989644474282
gpt-5.5,GPT-5.5,OpenAI,balanced_frontier,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,16.97448388414295,8.974483884142948,24.974483884142952
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,0,0.9688561694652216,0.029733472038160437,0.0013400466539488735,7.031184266914956e-05,87.5933441787621,73.5933441787621,100.0
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,87.36074019420839,73.36074019420839,100.0
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,2,0.96036116089903,0.03782862807476737,0.0017199306360523373,9.028039015031105e-05,87.09941807948852,73.09941807948852,100.0
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,3,0.9553191297273498,0.04263012673273281,0.0019484436851915632,0.00010229985472581486,86.80615352506075,72.80615352506075,100.0
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,4,0.9496693674025232,0.0480074700748456,0.0022072431794449517,0.00011591934318633098,86.47744596901886,72.47744596901886,100.0
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,5,0.9433475746920262,0.054020751333089236,0.002500322177819312,0.00013135179706526775,86.10951816372415,72.10951816372415,100.0
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,85.6983231837277,71.6983231837277,99.6983231837277
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,7,0.9284088005554475,0.06821458706281297,0.0032079596277503563,0.00016865275398914432,85.23956094814368,71.23956094814368,99.23956094814368
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,8,0.9196425311777929,0.07653298517756987,0.003633379328759434,0.00019110431587777673,84.72870656723754,70.72870656723754,98.72870656723755
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510326,84.16105298818236,70.16105298818236,98.16105298818236
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,10,0.8991213772699435,0.09597321702433448,0.004660036225179408,0.00024536948054262246,83.5317704584766,69.5317704584766,97.53177045847661
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,11,0.8872045937171068,0.10724048157920207,0.0052768937398135875,0.00027803096387751553,82.83598518508722,68.83598518508722,96.83598518508722
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,12,0.8740772351648677,0.1196328626982398,0.005974863442811143,0.0003150386940813393,82.06887917086605,68.06887917086605,96.06887917086607
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.0003569706350376584,81.2258124808772,67.2258124808772,95.22581248087721
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,80.30246805944515,66.30246805944515,94.30246805944516
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,79.29501763436744,65.29501763436744,93.29501763436744
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,16,0.8080672135527632,0.18160463392793155,0.009808847654810264,0.0005193048644949271,78.20030519920697,64.20030519920697,92.20030519920697
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,17,0.7879311956428947,0.2003815463614109,0.011098849177137493,0.0005884088185569393,77.01604211374877,63.016042113748775,91.01604211374877
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,18,0.7662936430859598,0.22048353516173502,0.012556119443061559,0.00066670230924359,75.74100514999138,61.74100514999138,89.74100514999138
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,19,0.7431680086124812,0.2418749047943688,0.014201680960420463,0.0007554056327295283,74.37522608392783,60.37522608392783,88.37522608392783
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,72.9201590450399,58.92015904503989,86.9201590450399
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,21,0.6926419831347362,0.28823398011437484,0.018154284783106312,0.0009697519677825852,71.37881022280692,57.37881022280692,85.37881022280692
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,22,0.6654105587468141,0.31297410849053825,0.020516601689723,0.001098731072924643,69.75581416125058,55.75581416125058,83.75581416125058
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,23,0.6370307944803832,0.33854611546550956,0.023178246752018822,0.0012448433020883745,68.05744216652596,54.05744216652596,82.05744216652596
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,24,0.6076631698328918,0.3647515479403183,0.026174923730171957,0.001410358496618023,66.29153157265388,52.29153157265388,80.29153157265388
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,25,0.5774953651858119,0.39136080427940967,0.029545985040761114,0.0015978454940173438,64.46732976275847,50.467329762758474,78.46732976275848
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026483,62.595253601735166,48.595253601735166,76.59525360173517
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,27,0.5156199157230157,0.4447412451760143,0.037588095561052644,0.002050743539917378,60.686572629483294,46.686572629483294,74.6865726294833
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,28,0.4843800842769844,0.47093904545036536,0.04235770775001892,0.0023231625226312826,58.753032042323106,44.753032042323106,72.75303204232311
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.0026316739748845795,56.80643807692125,42.806438076921246,70.80643807692125
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,30,0.4225046348141883,0.5208429398778379,0.05367139257811891,0.0029810327298548972,54.858232906508064,40.858232906508064,68.85823290650806
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395004,52.919087852269755,38.919087852269755,66.91908785226975
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.003824483644637211,50.99854233849592,36.99854233849592,64.99854233849592
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,49.1047118171843,35.1047118171843,63.10471181718431
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,47.24408153904304,33.24408153904304,61.24408153904304
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,45.42139552023902,31.421395520239017,59.42139552023902
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,36,0.2568319913875189,0.6303726023295879,0.1065055041460007,0.006289902136892483,43.63964238760739,29.63964238760739,57.639642387607395
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,41.90013288718657,27.90013288718657,55.90013288718657
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,40.20265834037464,26.20265834037464,54.20265834037464
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,38.54571551524445,24.54571551524445,52.54571551524445
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,40,0.1732882059293266,0.6534235881413468,0.1629600534100214,0.010328152519305191,36.92678121438516,22.926781214385155,50.926781214385166
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694433,35.34261909780293,21.342619097802928,49.34261909780293
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.01322282175230515,33.78960147573281,19.78960147573281,47.78960147573281
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,43,0.12592276483513243,0.6403708782508274,0.2187492703208902,0.01495708659314999,32.264029637291394,18.26402963729139,46.264029637291394
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,30.76243743405219,16.76243743405219,44.762437434052195
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,29.28186416486243,15.28186416486243,43.281864164862434
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,27.820084315472606,13.820084315472602,41.820084315472606
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,47,0.08035746882220707,0.5850530899246071,0.31016635119907865,0.024423090054107196,26.375783521902363,12.375783521902362,40.37578352190236
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,48,0.07159119944455239,0.5654395950358309,0.33538392329282674,0.02758528222678998,24.948672435919615,10.948672435919615,38.94867243591962
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,49,0.06371499425196536,0.5439481755809263,0.36119299963232976,0.03114383053477846,23.53953313553559,9.539533135535589,37.53953313553559
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,22.150196395503293,8.150196395503292,36.1501963955033
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.03963883910097002,20.783452393439553,6.783452393439552,34.78345239343955
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,52,0.04468087027265022,0.4709390454503654,0.43969921400433415,0.044680870272650205,19.442901962954075,5.442901962954072,33.442901962954075
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.050330632597476894,18.132759837936444,4.132759837936442,32.13275983793644
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.056652425307973854,16.85762490077473,2.85762490077473,30.857624900774734
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,15.622234724714307,1.6222347247143054,29.622234724714307
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,14.431222316479733,0.43122231647973186,28.431222316479733
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.08035746882220701,13.288891799312468,0.0,27.28889179931247
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,12.199026994319457,0.0,26.199026994319457
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,11.164742878857666,0.0,25.16474287885767
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289318,10.188385307556294,0.0,24.188385307556295
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,9.271479799962442,0.0,23.271479799962442
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,efficient_fast,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,8.414726178495577,0.0,22.414726178495577
