model_id,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_quality,quality_lower,quality_upper,estimate_label
gpt-5.4-mini,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.080357468822207,0.24662078793060593,0.10662078793060592,0.38662078793060595,public-benchmark constrained estimate
gpt-5.4-mini,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,0.23504653954919766,0.09504653954919765,0.37504653954919764,public-benchmark constrained estimate
gpt-5.4-mini,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,0.2239148040015285,0.08391480400152848,0.36391480400152854,public-benchmark constrained estimate
gpt-5.4-mini,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289315,0.21325055266367215,0.07325055266367214,0.35325055266367217,public-benchmark constrained estimate
gpt-5.4-mini,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,0.2030696640837597,0.06306966408375969,0.3430696640837597,public-benchmark constrained estimate
gpt-5.4-mini,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,0.19337908587638447,0.05337908587638446,0.3333790858763845,public-benchmark constrained estimate
gpt-5.4-mini,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,0.1841774389336369,0.044177438933636876,0.32417743893363693,public-benchmark constrained estimate
gpt-5.4-mini,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.17328820592932656,0.17545597535237176,0.035455975352371744,0.3154559753523718,public-benchmark constrained estimate
gpt-5.4-mini,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,0.16719979065741952,0.02719979065741951,0.30719979065741954,public-benchmark constrained estimate
gpt-5.4-mini,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,0.1593891896713641,0.019389189671364077,0.2993891896713641,public-benchmark constrained estimate
gpt-5.4-mini,67,0.00712142874573507,0.13321482074434798,0.6259573935958767,0.23370635691404035,0.15200111138982597,0.012001111389825958,0.292001111389826,public-benchmark constrained estimate
gpt-5.4-mini,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,0.14501052894407296,0.005010528944072945,0.28501052894407297,public-benchmark constrained estimate
gpt-5.4-mini,69,0.005554924703691011,0.1072404815792023,0.6057989862879629,0.2814056074291437,0.1383917539791073,0.0,0.2783917539791073,public-benchmark constrained estimate
gpt-5.4-mini,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,0.13211958897181914,0.0,0.27211958897181915,public-benchmark constrained estimate
gpt-5.4-mini,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.3345894412531859,0.12617028526943755,0.0,0.26617028526943753,public-benchmark constrained estimate
gpt-5.4-mini,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.36296920551961676,0.12052227861659923,0.0,0.26052227861659927,public-benchmark constrained estimate
gpt-5.4-mini,73,0.0033766123817393634,0.06821458706281303,0.5360719703883393,0.3923368301671083,0.11515668766160096,0.0,0.255156687661601,public-benchmark constrained estimate
gpt-5.4-mini,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,0.11005757444328207,0.0,0.2500575744432821,public-benchmark constrained estimate
gpt-5.4-mini,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,0.10521197902712065,0.0,0.24521197902712066,public-benchmark constrained estimate
gpt-5.4-mini,76,0.002323162522631206,0.048007470074845626,0.46528928312553886,0.4843800842769843,0.1006097528239441,0.0,0.24060975282394412,public-benchmark constrained estimate
gpt-5.4-mini,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,0.0962432259004875,0.0,0.23624322590048752,public-benchmark constrained estimate
gpt-5.4-mini,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,0.09210675180049618,0.0,0.2321067518004962,public-benchmark constrained estimate
gpt-5.4-mini,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,0.08819617810646967,0.0,0.2281961781064697,public-benchmark constrained estimate
gpt-5.4-mini,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,0.08450829156350449,0.0,0.2245082915635045,public-benchmark constrained estimate
gpt-5.4-mini,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,0.08104028295374244,0.0,0.22104028295374245,public-benchmark constrained estimate
gpt-5.4-mini,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,0.07778926955076186,0.0,0.2177892695507619,public-benchmark constrained estimate
gpt-5.4-mini,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,0.0747519029320306,0.0,0.2147519029320306,public-benchmark constrained estimate
gpt-5.4-mini,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,0.07192407855786992,0.0,0.21192407855786993,public-benchmark constrained estimate
gpt-5.4-mini,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,0.06930075228353168,0.0,0.20930075228353168,public-benchmark constrained estimate
gpt-5.4-mini,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,0.06687585911498539,0.0,0.2068758591149854,public-benchmark constrained estimate
gpt-5.4-mini,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,0.06464232192846572,0.0,0.20464232192846574,public-benchmark constrained estimate
gpt-5.4-mini,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,0.06259213296601174,0.0,0.20259213296601175,public-benchmark constrained estimate
gpt-5.4-mini,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,0.060716488670968856,0.0,0.20071648867096886,public-benchmark constrained estimate
gpt-5.4-mini,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,0.05900595847525683,0.0,0.19900595847525684,public-benchmark constrained estimate
gpt-5.4-mini,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,0.05745066992825997,0.0,0.19745066992826,public-benchmark constrained estimate
gpt-5.4-mini,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,0.05604049543398148,0.0,0.1960404954339815,public-benchmark constrained estimate
gpt-5.4-mini,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,0.05476522925031768,0.0,0.1947652292503177,public-benchmark constrained estimate
gpt-5.4-mini,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,0.053614746825449575,0.0,0.1936147468254496,public-benchmark constrained estimate
gpt-5.4-mini,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,0.05257914166553474,0.0,0.19257914166553475,public-benchmark constrained estimate
gpt-5.4-mini,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,0.051648837547651094,0.0,0.1916488375476511,public-benchmark constrained estimate
gpt-5.4-mini,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,0.050814675931417794,0.0,0.19081467593141782,public-benchmark constrained estimate
gpt-5.4-mini,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,0.050067979887077944,0.0,0.19006797988707796,public-benchmark constrained estimate
gpt-5.4-mini,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,0.049400596807332366,0.0,0.18940059680733237,public-benchmark constrained estimate
gpt-5.4-mini,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,0.04880492269354421,0.0,0.1888049226935442,public-benchmark constrained estimate
claude-opus-4-8,0,0.9688561694652216,0.02973347203816044,0.0013400466539488735,7.031184266914957e-05,0.9812260808703249,0.901226080870325,1.0,public-benchmark constrained estimate
claude-opus-4-8,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,0.9809898347439695,0.9009898347439695,1.0,public-benchmark constrained estimate
claude-opus-4-8,2,0.96036116089903,0.037828628074767376,0.0017199306360523377,9.028039015031105e-05,0.980723989225826,0.9007239892258261,1.0,public-benchmark constrained estimate
claude-opus-4-8,3,0.9553191297273498,0.0426301267327328,0.0019484436851915632,0.00010229985472581484,0.9804250975376888,0.9004250975376888,1.0,public-benchmark constrained estimate
claude-opus-4-8,4,0.9496693674025232,0.0480074700748456,0.002207243179444952,0.00011591934318633098,0.9800893803357159,0.900089380335716,1.0,public-benchmark constrained estimate
claude-opus-4-8,5,0.9433475746920262,0.05402075133308923,0.0025003221778193124,0.00013135179706526775,0.9797127115092118,0.8997127115092118,1.0,public-benchmark constrained estimate
claude-opus-4-8,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,0.9792906083266287,0.8992906083266288,1.0,public-benchmark constrained estimate
claude-opus-4-8,7,0.9284088005554475,0.06821458706281297,0.003207959627750357,0.00016865275398914432,0.9788182274244958,0.8988182274244958,1.0,public-benchmark constrained estimate
claude-opus-4-8,8,0.9196425311777929,0.07653298517756987,0.0036333793287594337,0.00019110431587777675,0.9782903683114207,0.8982903683114207,1.0,public-benchmark constrained estimate
claude-opus-4-8,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510323,0.9777014861778403,0.8977014861778403,1.0,public-benchmark constrained estimate
claude-opus-4-8,10,0.8991213772699435,0.0959732170243345,0.004660036225179408,0.0002453694805426224,0.9770457158225995,0.8970457158225995,1.0,public-benchmark constrained estimate
claude-opus-4-8,11,0.8872045937171068,0.10724048157920205,0.0052768937398135875,0.0002780309638775155,0.9763169083798361,0.8963169083798361,1.0,public-benchmark constrained estimate
claude-opus-4-8,12,0.8740772351648677,0.1196328626982398,0.005974863442811144,0.00031503869408133935,0.9755086821965381,0.8955086821965381,1.0,public-benchmark constrained estimate
claude-opus-4-8,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.00035697063503765833,0.974614488611989,0.894614488611989,1.0,public-benchmark constrained estimate
claude-opus-4-8,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,0.9736276924698395,0.8936276924698395,1.0,public-benchmark constrained estimate
claude-opus-4-8,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,0.9725416659140865,0.8925416659140866,1.0,public-benchmark constrained estimate
claude-opus-4-8,16,0.8080672135527632,0.18160463392793158,0.009808847654810264,0.000519304864494927,0.9713498923783828,0.8913498923783828,1.0,public-benchmark constrained estimate
claude-opus-4-8,17,0.7879311956428947,0.2003815463614109,0.011098849177137495,0.0005884088185569393,0.9700460757238707,0.8900460757238707,1.0,public-benchmark constrained estimate
claude-opus-4-8,18,0.7662936430859598,0.22048353516173505,0.012556119443061557,0.00066670230924359,0.9686242473366249,0.8886242473366249,1.0,public-benchmark constrained estimate
claude-opus-4-8,19,0.7431680086124812,0.2418749047943688,0.014201680960420461,0.0007554056327295284,0.9670788618703616,0.8870788618703617,1.0,public-benchmark constrained estimate
claude-opus-4-8,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,0.9654048705093996,0.8854048705093996,1.0,public-benchmark constrained estimate
claude-opus-4-8,21,0.6926419831347361,0.2882339801143749,0.018154284783106312,0.0009697519677825852,0.9635977594967302,0.8835977594967303,1.0,public-benchmark constrained estimate
claude-opus-4-8,22,0.6654105587468141,0.31297410849053825,0.020516601689723003,0.0010987310729246428,0.9616535416154639,0.8816535416154639,1.0,public-benchmark constrained estimate
claude-opus-4-8,23,0.6370307944803832,0.33854611546550956,0.023178246752018825,0.0012448433020883743,0.9595686896817873,0.8795686896817874,1.0,public-benchmark constrained estimate
claude-opus-4-8,24,0.6076631698328917,0.36475154794031833,0.02617492373017196,0.001410358496618023,0.957340004131907,0.877340004131907,1.0,public-benchmark constrained estimate
claude-opus-4-8,25,0.5774953651858119,0.39136080427940967,0.029545985040761117,0.0015978454940173438,0.9549644114821718,0.8749644114821719,1.0,public-benchmark constrained estimate
claude-opus-4-8,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026487,0.9524386965566407,0.8724386965566407,1.0,public-benchmark constrained estimate
claude-opus-4-8,27,0.5156199157230157,0.44474124517601427,0.03758809556105265,0.002050743539917378,0.9497591783706442,0.8697591783706442,1.0,public-benchmark constrained estimate
claude-opus-4-8,28,0.4843800842769844,0.47093904545036536,0.042357707750018916,0.002323162522631283,0.9469213466608325,0.8669213466608325,1.0,public-benchmark constrained estimate
claude-opus-4-8,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.00263167397488458,0.9439194823763324,0.8639194823763324,1.0,public-benchmark constrained estimate
claude-opus-4-8,30,0.4225046348141883,0.5208429398778379,0.053671392578118905,0.0029810327298548972,0.9407462901548757,0.8607462901548757,1.0,public-benchmark constrained estimate
claude-opus-4-8,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395013,0.9373925732790385,0.8573925732790385,1.0,public-benchmark constrained estimate
claude-opus-4-8,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.0038244836446372104,0.9338469815531802,0.8538469815531803,1.0,public-benchmark constrained estimate
claude-opus-4-8,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,0.9300958600479476,0.8500958600479477,1.0,public-benchmark constrained estimate
claude-opus-4-8,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,0.9261232221312847,0.8461232221312848,1.0,public-benchmark constrained estimate
claude-opus-4-8,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,0.9219108642311367,0.8419108642311367,1.0,public-benchmark constrained estimate
claude-opus-4-8,36,0.2568319913875189,0.6303726023295879,0.10650550414600067,0.0062899021368924835,0.9174386329551242,0.8374386329551242,0.9974386329551241,public-benchmark constrained estimate
claude-opus-4-8,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,0.9126848479796962,0.8326848479796962,0.9926848479796961,public-benchmark constrained estimate
claude-opus-4-8,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,0.9076268767250599,0.82762687672506,0.9876268767250599,public-benchmark constrained estimate
claude-opus-4-8,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,0.9022418492072116,0.8222418492072117,0.9822418492072116,public-benchmark constrained estimate
claude-opus-4-8,40,0.1732882059293266,0.6534235881413468,0.16296005341002137,0.010328152519305191,0.8965074933835144,0.8165074933835145,0.9765074933835144,public-benchmark constrained estimate
